
Dataset loaded:
Shape of training set (example, time, channels): (20812, 500, 61)
Shape of test set (example, time, channels): (3989, 500, 61)
Shape of train validation set (example, time, channels): (2313, 500, 61)
Shape of test validation set (example, time, channels): (1710, 500, 61)
Num of classes in all: 25

Adding feature wise convolutions with 32 filters per feature, 3 kernels and 1 strides ...
Adding feature wise convolutions with 1 filters per feature, 3 kernels and 1 strides ...
Adding feature based graph attention layer ...
Adding time based graph attention layer ...
Adding GRU layer with 256 units ...
Adding GRU layer with 61 units ...
Adding dense layer to forecasting model with 512 units and ReLu activation ...
Adding dense layer to forecasting model with 256 units and ReLu activation ...
Adding last dense layer to forecasting model with 61 units and sigmoid activation ...
Adding VAE as reconstruction model with dimensions 3072 & 1536 and ...
The RBM reconstructs the output of the gru layer.

Grid search running in AD and FPD selection mode.
The following hyperparameters will not be evaluated:
si_mode
si_parameter

Testing 7920 combinations via grid search 
for model selected_2_01-12-17-01-30 on the validation dataset. 


Best combinations tested:
      gamma  single_timestamp_a.. affected_timestamp..  unaffected_compone..                         relevance_mapping     AD F1     AD F2    AD TPR   AD Prec    AD ACC    AD TNR    AD FPR  SI/ST AVG-HR@100%  SI/ST AVG-HR@150%  SI/ST AVG-HR@K  SI/ST F1  SI/ST TPR  SI/ST ACC
Comb                                                                                                                                                                                                                                                                              
493    0.50                  0.29                  145                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.721805  0.731707  0.738462  0.705882  0.891813  0.927798  0.072202           0.337905           0.389514        0.292308  0.080000   0.080000   0.868571
625    0.50                  0.29                  190                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.720859  0.722188  0.723077  0.718654  0.893567  0.933574  0.066426           0.337905           0.389514        0.292308  0.080000   0.080000   0.868571
2803   0.55                  0.30                  120                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.719272  0.725214  0.729231  0.709581  0.891813  0.929964  0.070036           0.338091           0.389609        0.286154  0.070769   0.070769   0.867253
2869   0.55                  0.30                  145                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.718654  0.721301  0.723077  0.714286  0.892398  0.932130  0.067870           0.338091           0.389609        0.286154  0.070769   0.070769   0.867253
3127   0.55                  0.30                  210                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.717949  0.726496  0.732308  0.704142  0.890643  0.927798  0.072202           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
3061   0.55                  0.30                  200                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.717718  0.728215  0.735385  0.700880  0.890058  0.926354  0.073646           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
2929   0.55                  0.30                  180                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.715758  0.734583  0.747692  0.686441  0.887135  0.919856  0.080144           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
5173   0.60                  0.31                  120                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.715543  0.736270  0.750769  0.683473  0.886550  0.918412  0.081588           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
5239   0.60                  0.31                  145                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.715350  0.729040  0.738462  0.693642  0.888304  0.923466  0.076534           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
685    0.50                  0.29                  200                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.714495  0.735826  0.750769  0.681564  0.885965  0.917690  0.082310           0.337905           0.389514        0.307692  0.080000   0.080000   0.868571
7423   0.65                  0.31                  200                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.713415  0.717351  0.720000  0.706949  0.890058  0.929964  0.070036           0.342464           0.394791        0.286154  0.076923   0.076923   0.868132
751    0.50                  0.29                  210                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.713018  0.729861  0.741538  0.686610  0.886550  0.920578  0.079422           0.337905           0.389514        0.307692  0.080000   0.080000   0.868571
7357   0.65                  0.31                  190                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.712782  0.722561  0.729231  0.697059  0.888304  0.925632  0.074368           0.342464           0.394791        0.286154  0.076923   0.076923   0.868132
553    0.50                  0.29                  180                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.710983  0.737852  0.756923  0.670300  0.883041  0.912635  0.087365           0.337905           0.389514        0.307692  0.080000   0.080000   0.868571
7489   0.65                  0.31                  210                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.710567  0.712531  0.713846  0.707317  0.889474  0.930686  0.069314           0.342464           0.394791        0.286154  0.076923   0.076923   0.868132
619    0.50                  0.29                  190                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709302  0.733614  0.750769  0.672176  0.883041  0.914079  0.085921           0.337905           0.389514        0.307692  0.080000   0.080000   0.868571
295    0.50                  0.28                  200                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709117  0.735294  0.753846  0.669399  0.882456  0.912635  0.087365           0.354818           0.405600        0.283077  0.089231   0.089231   0.869890
5217   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5223   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5229   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5235   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5214   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5220   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5226   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5232   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5216   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5222   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5228   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5234   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5219   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5225   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5231   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5237   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5218   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5224   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5230   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5236   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5215   0.60                  0.31                  145                  0.05  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
5221   0.60                  0.31                  145                  0.10  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
5227   0.60                  0.31                  145                  0.20  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
5233   0.60                  0.31                  145                  0.30  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.709010  0.726392  0.738462  0.681818  0.884795  0.919134  0.080866           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
361    0.50                  0.28                  210                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.708273  0.733173  0.750769  0.670330  0.882456  0.913357  0.086643           0.354818           0.405600        0.283077  0.089231   0.089231   0.869890
2863   0.55                  0.30                  145                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.707914  0.736527  0.756923  0.664865  0.881287  0.910469  0.089531           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
7291   0.65                  0.31                  180                  0.50  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.707463  0.720365  0.729231  0.686957  0.885380  0.922022  0.077978           0.342464           0.394791        0.286154  0.076923   0.076923   0.868132
2973   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.400000  0.153846   0.153846   0.869822
2979   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.400000  0.153846   0.153846   0.869822
2985   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.400000  0.153846   0.153846   0.869822
2991   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.400000  0.153846   0.153846   0.869822
2970   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.556923  0.104615   0.104615   0.862249
2976   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.556923  0.104615   0.104615   0.862249
2982   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.556923  0.104615   0.104615   0.862249
2988   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.556923  0.104615   0.104615   0.862249
2975   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.516923  0.095385   0.095385   0.860828
2981   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.516923  0.095385   0.095385   0.860828
2987   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.516923  0.095385   0.095385   0.860828
2993   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.516923  0.095385   0.095385   0.860828
2972   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.563077  0.092308   0.092308   0.860355
2978   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.563077  0.092308   0.092308   0.860355
2984   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.563077  0.092308   0.092308   0.860355
2990   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.563077  0.092308   0.092308   0.860355
2974   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.489231  0.089231   0.089231   0.859882
2980   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.489231  0.089231   0.089231   0.859882
2986   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.489231  0.089231   0.089231   0.859882
2992   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.489231  0.089231   0.089231   0.859882
2971   0.55                  0.30                  190                  0.05  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
2977   0.55                  0.30                  190                  0.10  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
2983   0.55                  0.30                  190                  0.20  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
2989   0.55                  0.30                  190                  0.30  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.706569  0.728916  0.744615  0.672222  0.882456  0.914801  0.085199           0.338091           0.389609        0.304615  0.070769   0.070769   0.857041
5243   0.60                  0.31                  145                  0.45  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.706231  0.721649  0.732308  0.681948  0.884211  0.919856  0.080144           0.332395           0.384435        0.480000  0.083077   0.083077   0.869011
5242   0.60                  0.31                  145                  0.45  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.706231  0.721649  0.732308  0.681948  0.884211  0.919856  0.080144           0.332395           0.384435        0.458462  0.073846   0.073846   0.867692
487    0.50                  0.29                  145                  0.45  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.706215  0.742721  0.769231  0.652742  0.878363  0.903971  0.096029           0.337905           0.389514        0.307692  0.080000   0.080000   0.868571
5151   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5157   0.60                  0.31                  120                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5163   0.60                  0.31                  120                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5169   0.60                  0.31                  120                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.3}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.390769  0.150769   0.150769   0.869349
5148   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5154   0.60                  0.31                  120                  0.10  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5160   0.60                  0.31                  120                  0.20  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5166   0.60                  0.31                  120                  0.30  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.547692  0.092308   0.092308   0.860355
5150   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5156   0.60                  0.31                  120                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5162   0.60                  0.31                  120                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5168   0.60                  0.31                  120                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.526154  0.089231   0.089231   0.859882
5153   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5159   0.60                  0.31                  120                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5165   0.60                  0.31                  120                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5171   0.60                  0.31                  120                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.483077  0.083077   0.083077   0.858935
5152   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5158   0.60                  0.31                  120                  0.10  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5164   0.60                  0.31                  120                  0.20  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5170   0.60                  0.31                  120                  0.30  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.461538  0.073846   0.073846   0.857515
5149   0.60                  0.31                  120                  0.05  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.705202  0.731854  0.750769  0.664850  0.880702  0.911191  0.088809           0.332395           0.384435        0.292308  0.058462   0.058462   0.855148
