
Dataset loaded:
Shape of training set (example, time, channels): (20812, 500, 61)
Shape of test set (example, time, channels): (3989, 500, 61)
Shape of train validation set (example, time, channels): (2313, 500, 61)
Shape of test validation set (example, time, channels): (1710, 500, 61)
Num of classes in all: 25

Adding feature wise convolutions with 32 filters per feature, 3 kernels and 1 strides ...
Adding feature wise convolutions with 1 filters per feature, 3 kernels and 1 strides ...
Adding feature based graph attention layer ...
Adding time based graph attention layer ...
Adding GRU layer with 256 units ...
Adding GRU layer with 61 units ...
Adding dense layer to forecasting model with 512 units and ReLu activation ...
Adding dense layer to forecasting model with 256 units and ReLu activation ...
Adding last dense layer to forecasting model with 61 units and sigmoid activation ...
Adding VAE as reconstruction model with dimensions 3072 & 1536 and ...
The RBM reconstructs the output of the gru layer.

Grid search running in AD and FPD selection mode.
The following hyperparameters will not be evaluated:
si_mode
si_parameter

Testing 153 combinations via grid search 
for model selected_2_mod_11_02-14-15-32-11 on the validation dataset. 


Best combinations tested:
      gamma  single_timestamp_a.. affected_timestamp..  unaffected_compone..                         relevance_mapping     AD F1     AD F2    AD TPR   AD Prec    AD ACC    AD TNR    AD FPR  SI/ST AVG-HR@100%  SI/ST AVG-HR@150%  SI/ST AVG-HR@K  SI/ST F1  SI/ST TPR  SI/ST ACC
Comb                                                                                                                                                                                                                                                                              
70     0.35                  0.28                  230                 0.450  {'h': 0.3, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.653125  0.647059  0.643077  0.663492  0.870175  0.923466  0.076534           0.302855           0.358625        0.144615  0.036923   0.036923   0.862418
76     0.35                  0.28                  230                 0.475  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.640777  0.621469  0.609231  0.675768  0.870175  0.931408  0.068592           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
109    0.35                  0.28                  230                 0.575  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.634648  0.593710  0.569231  0.717054  0.875439  0.947292  0.052708           0.302855           0.358625        0.160000  0.027692   0.027692   0.861099
78     0.35                  0.28                  230                 0.475  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.622366  0.603015  0.590769  0.657534  0.863743  0.927798  0.072202           0.302855           0.358625        0.135385  0.036923   0.036923   0.862418
83     0.35                  0.28                  230                 0.500  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.586806  0.544810  0.520000  0.673307  0.860819  0.940794  0.059206           0.302855           0.358625        0.135385  0.030769   0.030769   0.861538
86     0.35                  0.28                  230                 0.500  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.574506  0.522193  0.492308  0.689655  0.861404  0.948014  0.051986           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
85     0.35                  0.28                  230                 0.500  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.572464  0.517354  0.486154  0.696035  0.861988  0.950181  0.049819           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
81     0.35                  0.28                  230                 0.500  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.571429  0.529374  0.504615  0.658635  0.856140  0.938628  0.061372           0.302855           0.358625        0.141538  0.033846   0.033846   0.861978
79     0.35                  0.28                  230                 0.475  {'h': 0.3, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.563140  0.528507  0.507692  0.632184  0.850292  0.930686  0.069314           0.302855           0.358625        0.138462  0.036923   0.036923   0.862418
92     0.35                  0.28                  230                 0.525  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.534091  0.469062  0.433846  0.694581  0.856140  0.955235  0.044765           0.302855           0.358625        0.135385  0.030769   0.030769   0.861538
87     0.35                  0.28                  230                 0.500  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.515206  0.469361  0.443077  0.615385  0.841520  0.935018  0.064982           0.302855           0.358625        0.135385  0.036923   0.036923   0.862418
95     0.35                  0.28                  230                 0.525  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.514507  0.445710  0.409231  0.692708  0.853216  0.957401  0.042599           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
118    0.35                  0.28                  230                 0.600  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.500000  0.425963  0.387692  0.703911  0.852632  0.961733  0.038267           0.302855           0.358625        0.153846  0.027692   0.027692   0.861099
88     0.35                  0.28                  230                 0.500  {'h': 0.3, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.498168  0.447074  0.418462  0.615385  0.839766  0.938628  0.061372           0.302855           0.358625        0.138462  0.036923   0.036923   0.862418
90     0.35                  0.28                  230                 0.525  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.488281  0.420309  0.384615  0.668449  0.846784  0.955235  0.044765           0.302855           0.358625        0.138462  0.030769   0.030769   0.861538
101    0.35                  0.28                  230                 0.550  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.478088  0.406229  0.369231  0.677966  0.846784  0.958845  0.041155           0.302855           0.358625        0.135385  0.030769   0.030769   0.861538
94     0.35                  0.28                  230                 0.525  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.471074  0.390679  0.350769  0.716981  0.850292  0.967509  0.032491           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
96     0.35                  0.28                  230                 0.525  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.461240  0.399061  0.366154  0.623037  0.837427  0.948014  0.051986           0.302855           0.358625        0.135385  0.036923   0.036923   0.862418
99     0.35                  0.28                  230                 0.550  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.452525  0.380952  0.344615  0.658824  0.841520  0.958123  0.041877           0.302855           0.358625        0.138462  0.030769   0.030769   0.861538
97     0.35                  0.28                  230                 0.525  {'h': 0.3, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.448276  0.390782  0.360000  0.593909  0.831579  0.942238  0.057762           0.302855           0.358625        0.138462  0.036923   0.036923   0.862418
110    0.35                  0.28                  230                 0.575  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.446281  0.370117  0.332308  0.679245  0.843275  0.963177  0.036823           0.302855           0.358625        0.129231  0.030769   0.030769   0.861538
104    0.35                  0.28                  230                 0.550  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.412148  0.330780  0.292308  0.698529  0.841520  0.970397  0.029603           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
127    0.35                  0.28                  230                 0.650  {'h': 1.0, 'm': 0.0, 'l': 0.0, 'e': 0.0}  0.406048  0.326843  0.289231  0.681159  0.839181  0.968231  0.031769           0.302855           0.358625        0.153846  0.027692   0.027692   0.861099
103    0.35                  0.28                  230                 0.550  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.392070  0.311407  0.273846  0.689922  0.838596  0.971119  0.028881           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
105    0.35                  0.28                  230                 0.550  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.379531  0.308172  0.273846  0.618056  0.829825  0.960289  0.039711           0.302855           0.358625        0.132308  0.033846   0.033846   0.861978
113    0.35                  0.28                  230                 0.575  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.372197  0.292048  0.255385  0.685950  0.836257  0.972563  0.027437           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
119    0.35                  0.28                  230                 0.600  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.361174  0.282087  0.246154  0.677966  0.834503  0.972563  0.027437           0.302855           0.358625        0.129231  0.030769   0.030769   0.861538
108    0.35                  0.28                  230                 0.575  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.360360  0.281889  0.246154  0.672269  0.833918  0.971841  0.028159           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
112    0.35                  0.28                  230                 0.575  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.352403  0.272663  0.236923  0.687500  0.834503  0.974729  0.025271           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
117    0.35                  0.28                  230                 0.600  {'h': 1.0, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.329466  0.252489  0.218462  0.669811  0.830994  0.974729  0.025271           0.302855           0.358625        0.132308  0.030769   0.030769   0.861538
114    0.35                  0.28                  230                 0.575  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.327189  0.251952  0.218462  0.651376  0.829240  0.972563  0.027437           0.302855           0.358625        0.132308  0.033846   0.033846   0.861978
122    0.35                  0.28                  230                 0.600  {'h': 1.0, 'm': 0.5, 'l': 0.3, 'e': 0.0}  0.326340  0.249288  0.215385  0.673077  0.830994  0.975451  0.024549           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
106    0.35                  0.28                  230                 0.550  {'h': 0.3, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.321586  0.255423  0.224615  0.565891  0.819883  0.959567  0.040433           0.302855           0.358625        0.138462  0.036923   0.036923   0.862418
128    0.35                  0.28                  230                 0.650  {'h': 1.0, 'm': 0.5, 'l': 0.0, 'e': 0.0}  0.316547  0.237069  0.203077  0.717391  0.833333  0.981227  0.018773           0.302855           0.358625        0.129231  0.030769   0.030769   0.861538
121    0.35                  0.28                  230                 0.600  {'h': 1.0, 'm': 0.5, 'l': 0.5, 'e': 0.0}  0.314286  0.236559  0.203077  0.694737  0.831579  0.979061  0.020939           0.302855           0.358625        0.126154  0.030769   0.030769   0.861538
123    0.35                  0.28                  230                 0.600  {'h': 0.5, 'm': 1.0, 'l': 0.0, 'e': 0.0}  0.312796  0.236220  0.203077  0.680412  0.830409  0.977617  0.022383           0.302855           0.358625        0.132308  0.033846   0.033846   0.861978
